MkMagnettoSettings {rangeAcc = RA2, rangeGyro = RG125, cycleMag = CM200, frequencyAccAndGyro = FAG25, frequencyMag = FM600}
MkPortName {portName = "/dev/ttyUSB0"}
System Coordinate = Base (how as PNI)

Time         TimeStep MagX   MagY    MagZ   AccX   AccY   AccZ  GyroX  GyroY  GyroZ     Temp       Pitch   Roll  Azimuth
  38.3     0.0400500000    6.1600000000   -9.3060000000   38.0930000000    0.0048820000   -0.0057370000    1.0040280000    0.1750000000    0.0450000000    0.0680000000      30.1         -0.2785890683   -0.3273836086   56.6796195365 
  38.3     0.0400500000    6.1200000000   -9.3600000000   38.0800000000    0.0048820000   -0.0059810000    1.0039060000    0.1830000000    0.0300000000    0.0760000000      30.1         -0.2786225270   -0.3413486949   56.9847196681 
  38.4     0.0400500000    6.1060000000   -9.3600000000   38.0660000000    0.0047600000   -0.0061030000    1.0040280000    0.1750000000    0.0380000000    0.0760000000      30.1         -0.2716267166   -0.3482690082   57.0127137448 
  38.4     0.0400500000    6.1600000000   -9.3860000000   37.9060000000    0.0047600000   -0.0058590000    1.0041500000    0.1750000000    0.0530000000    0.0990000000      30.1         -0.2715941099   -0.3343047978   56.8753549867 
  38.4     0.0400500000    6.1330000000   -9.3460000000   38.0660000000    0.0050040000   -0.0058590000    1.0041500000    0.1830000000    0.0610000000    0.0760000000      30.2         -0.2855159361   -0.3343047978   56.9208233598 
  38.5     0.0400500000    6.0930000000   -9.3330000000   38.0800000000    0.0041500000   -0.0059810000    1.0043940000    0.1900000000    0.0450000000    0.0610000000      29.9         -0.2367317171   -0.3411828494   56.9035026528 
  38.5     0.0400500000    6.1460000000   -9.3730000000   38.0000000000    0.0052490000   -0.0062250000    1.0040280000    0.1830000000    0.0680000000    0.0680000000      30.2         -0.2995305178   -0.3552307878   56.9419139057 
  38.6     0.0400500000    6.1330000000   -9.3460000000   38.0660000000    0.0052490000   -0.0059810000    1.0040280000    0.1670000000    0.0380000000    0.0610000000      30.2         -0.2995309602   -0.3413072184   56.9486375593 
  38.6     0.0400490000    6.1200000000   -9.3330000000   38.0660000000    0.0045160000   -0.0059810000    1.0041500000    0.1670000000    0.0610000000    0.0760000000      30.1         -0.2576720671   -0.3412657520   56.8457041308 
  38.6     0.0400500000    6.1200000000   -9.3600000000   38.0260000000    0.0053710000   -0.0059810000    1.0046380000    0.1600000000    0.0300000000    0.0680000000      30.1         -0.3063065967   -0.3410999870   57.0662560849 
  38.7     0.0400500000    6.1600000000   -9.3730000000   37.9200000000    0.0050040000   -0.0050040000    1.0037840000    0.1830000000    0.0530000000    0.0680000000      29.9         -0.2856213521   -0.2856249010   56.9710495064 
  38.7     0.0400500000    6.1330000000   -9.3330000000   38.0660000000    0.0052490000   -0.0051260000    1.0045160000    0.1600000000    0.0300000000    0.0760000000      30.1         -0.2993868628   -0.2923752499   57.0041093252 
  38.8     0.0400500000    6.0930000000   -9.3600000000   38.0530000000    0.0053710000   -0.0058590000    1.0039060000    0.1520000000    0.0530000000    0.0760000000      29.9         -0.3065301482   -0.3343860489   57.1992959188 
  38.8     0.0400500000    6.1200000000   -9.3730000000   38.0130000000    0.0047600000   -0.0056150000    1.0043940000    0.1900000000    0.0450000000    0.0760000000      30.1         -0.2715285108   -0.3203050302   57.0407528306 
  38.9     0.0400620000    6.1860000000   -9.3200000000   38.0930000000    0.0054930000   -0.0054930000    1.0042720000    0.1670000000    0.0530000000    0.0830000000      30.1         -0.3133791152   -0.3133838028   56.7345388740 
  38.9     0.0400390000    6.1330000000   -9.3200000000   38.0400000000    0.0046380000   -0.0053710000    1.0043940000    0.1670000000    0.0450000000    0.0610000000      30.1         -0.2645696184   -0.3063864365   56.8377922075 
  38.9     0.0400500000    6.0930000000   -9.3730000000   38.0530000000    0.0047600000   -0.0059810000    1.0037840000    0.1750000000    0.0530000000    0.0530000000      30.1         -0.2716929390   -0.3413901814   57.1205499615 
  39.0     0.0400500000    6.1460000000   -9.3860000000   37.9860000000    0.0043940000   -0.0062250000    1.0043940000    0.1750000000    0.0680000000    0.0760000000      29.9         -0.2506498586   -0.3551013455   56.8365657059 
  39.0     0.0400500000    6.1600000000   -9.3330000000   38.0530000000    0.0046380000   -0.0058590000    1.0045160000    0.1600000000    0.0680000000    0.0610000000      30.1         -0.2645367690   -0.3341829951   56.7032720876 
  39.1     0.0400500000    6.1060000000   -9.3730000000   38.0530000000    0.0052490000   -0.0065910000    1.0042720000    0.1750000000    0.0380000000    0.0830000000      30.2         -0.2994570510   -0.3760246835   57.0790118571 
  39.1     0.0400500000    6.1060000000   -9.3860000000   38.0260000000    0.0037840000   -0.0057370000    1.0042720000    0.1600000000    0.0450000000    0.0760000000      29.9         -0.2158804250   -0.3273040685   56.9634957529 
  39.1     0.0400490000    6.1460000000   -9.4000000000   37.9200000000    0.0050040000   -0.0061030000    1.0045160000    0.1750000000    0.0380000000    0.0830000000      30.1         -0.2854114995   -0.3480998212   56.9910241368 
  39.2     0.0400510000    6.1600000000   -9.3330000000   38.0400000000    0.0052490000   -0.0058590000    1.0042720000    0.1520000000    0.0450000000    0.0830000000      30.1         -0.2994584039   -0.3342641870   56.8052780810 
  39.2     0.0400500000    6.0660000000   -9.3730000000   38.0530000000    0.0042720000   -0.0062250000    1.0047600000    0.1670000000    0.0680000000    0.0830000000      30.1         -0.2436018529   -0.3549719974   57.1314859120 
  39.3     0.0400500000    6.0930000000   -9.4000000000   37.9860000000    0.0042720000   -0.0056150000    1.0041500000    0.1600000000    0.0300000000    0.0760000000      30.1         -0.2437507014   -0.3203828600   57.1550037392 
  39.3     0.0400500000    6.1600000000   -9.3460000000   38.0800000000    0.0046380000   -0.0061030000    1.0048820000    0.1600000000    0.0450000000    0.0680000000      30.2         -0.2644400415   -0.3479730388   56.7141523429 
  39.3     0.0400500000    6.1200000000   -9.3330000000   38.0260000000    0.0046380000   -0.0053710000    1.0048820000    0.1750000000    0.0380000000    0.0450000000      30.2         -0.2644411412   -0.3062376491   56.9322655964 
  39.4     0.0400500000    6.0930000000   -9.3600000000   38.0530000000    0.0053710000   -0.0058590000    1.0034170000    0.1670000000    0.0450000000    0.0830000000      30.1         -0.3066795231   -0.3345490032   57.1994275982 
  39.4     0.0400490000    6.1460000000   -9.3600000000   37.9460000000    0.0051260000   -0.0065910000    1.0045160000    0.1670000000    0.0220000000    0.0990000000      30.1         -0.2923689566   -0.3759333486   56.8439524466 
  39.5     0.0400500000    6.1730000000   -9.3060000000   38.0800000000    0.0052490000   -0.0057370000    1.0041500000    0.1600000000    0.0450000000    0.0610000000      30.2         -0.2994949950   -0.3273438337   56.6837049216 
  39.5     0.0400500000    6.1200000000   -9.3460000000   38.0800000000    0.0050040000   -0.0053710000    1.0045160000    0.1670000000    0.0610000000    0.0680000000      30.4         -0.2854126873   -0.3063492261   57.0311610035 
  39.5     0.0400500000    6.1200000000   -9.3730000000   38.0400000000    0.0045160000   -0.0056150000    1.0043940000    0.1670000000    0.0530000000    0.0610000000      30.2         -0.2576100151   -0.3203050302   57.0001265371 
  39.6     0.0400500000    6.1730000000   -9.3060000000   38.1600000000    0.0053710000   -0.0069580000    1.0048820000    0.1520000000    0.0380000000    0.0910000000      30.2         -0.3062303083   -0.3967208715   56.5699292456 
  39.6     0.0400500000    6.1200000000   -9.3200000000   38.0800000000    0.0054930000   -0.0058590000    1.0042720000    0.1750000000    0.0380000000    0.0680000000      30.3         -0.3133784698   -0.3342641870   56.9856817237 
  39.7     0.0400500000    6.0800000000   -9.3730000000   38.0400000000    0.0046380000   -0.0061030000    1.0042720000    0.1670000000    0.0530000000    0.0910000000      30.1         -0.2646006555   -0.3481843942   57.1442236531 
  39.7     0.0400500000    6.1330000000   -9.3860000000   37.9860000000    0.0050040000   -0.0054930000    1.0042720000    0.1830000000    0.0530000000    0.0680000000      30.1         -0.2854818410   -0.3133838028   57.0743595616 
  39.7     0.0400500000    6.1460000000   -9.3200000000   38.0660000000    0.0048820000   -0.0056150000    1.0043940000    0.1670000000    0.0380000000    0.0610000000      29.9         -0.2784877468   -0.3203050302   56.7948509386 
  39.8     0.0400500000    6.1200000000   -9.3330000000   38.0660000000    0.0048820000   -0.0061030000    1.0043940000    0.1520000000    0.0380000000    0.0610000000      29.9         -0.2784869575   -0.3481421026   56.8937177921 
  39.8     0.0400500000    6.1060000000   -9.3730000000   38.0400000000    0.0053710000   -0.0053710000    1.0050040000    0.1600000000    0.0380000000    0.0680000000      29.9         -0.3061961024   -0.3062004749   57.2310411628 
  39.9     0.0400500000    6.1600000000   -9.2930000000   38.1460000000    0.0048820000   -0.0056150000    1.0042720000    0.1750000000    0.0380000000    0.0830000000      30.1         -0.2785215762   -0.3203439404   56.6555997641 
  39.9     0.0400500000    6.1730000000   -9.3460000000   38.0800000000    0.0043940000   -0.0061030000    1.0045160000    0.1750000000    0.0380000000    0.0990000000      30.2         -0.2506196051   -0.3480998212   56.6164746418 
  39.9     0.0400500000    6.0930000000   -9.3330000000   38.0660000000    0.0047600000   -0.0056150000    1.0040280000    0.1830000000    0.0380000000    0.0760000000      30.1         -0.2716274870   -0.3204217891   57.0457857384 
  40.0     0.0400500000    6.0930000000   -9.4000000000   38.0260000000    0.0051260000   -0.0050040000    1.0043940000    0.1900000000    0.0300000000    0.0910000000      30.1         -0.2924071341   -0.2854514349   57.3633664130 
  40.0     0.0400500000    6.1600000000   -9.3330000000   38.1060000000    0.0047600000   -0.0054930000    1.0041500000    0.1750000000    0.0530000000    0.0990000000      30.2         -0.2715946694   -0.3134218768   56.7639041413 
  40.1     0.0400500000    6.1460000000   -9.3460000000   38.0400000000    0.0048820000   -0.0059810000    1.0039060000    0.1520000000    0.0300000000    0.0610000000      29.9         -0.2786225270   -0.3413486949   56.8297691801 
  40.1     0.0400500000    6.0930000000   -9.3730000000   38.0400000000    0.0052490000   -0.0061030000    1.0045160000    0.1670000000    0.0450000000    0.0990000000      30.1         -0.2993852354   -0.3480998212   57.1892824276 
  40.1     0.0400500000    6.1860000000   -9.3200000000   38.1600000000    0.0056150000   -0.0062250000    1.0042720000    0.1830000000    0.0680000000    0.0910000000      30.3         -0.3203377866   -0.3551444824   56.6752045946 
  40.2     0.0400490000    6.1600000000   -9.3200000000   38.0800000000    0.0047600000   -0.0056150000    1.0043940000    0.1750000000    0.0450000000    0.0760000000      29.9         -0.2715285108   -0.3203050302   56.7129231275 
  40.2     0.0400500000    6.1060000000   -9.3730000000   38.0260000000    0.0048820000   -0.0054930000    1.0045160000    0.1900000000    0.0530000000    0.0680000000      30.1         -0.2784541126   -0.3133076824   57.1360557394 
  40.3     0.0400500000    6.1060000000   -9.3860000000   38.0400000000    0.0046380000   -0.0062250000    1.0045160000    0.1670000000    0.0530000000    0.0680000000      30.2         -0.2645361893   -0.3550582190   57.0533210991 
  40.3     0.0400500000    6.1730000000   -9.3330000000   38.1330000000    0.0046380000   -0.0057370000    1.0040280000    0.1830000000    0.0380000000    0.0610000000      30.2         -0.2646655246   -0.3273836086   56.6599068034 
  40.3     0.0400500000    6.1600000000   -9.3460000000   38.0660000000    0.0043940000   -0.0064690000    1.0039060000    0.1670000000    0.0450000000    0.0530000000      30.2         -0.2507713082   -0.3691991757   56.6334179233 
  40.4     0.0400500000    6.0800000000   -9.3730000000   38.0260000000    0.0046380000   -0.0062250000    1.0046380000    0.1670000000    0.0530000000    0.0680000000      30.1         -0.2645040666   -0.3550151030   57.1309458413 
  40.4     0.0400500000    6.1730000000   -9.3060000000   38.2000000000    0.0040280000   -0.0059810000    1.0040280000    0.1750000000    0.0530000000    0.0760000000      30.1         -0.2298562063   -0.3413072184   56.4530712740 
  40.5     0.0400500000    6.1730000000   -9.3200000000   38.0530000000    0.0053710000   -0.0056150000    1.0036620000    0.1520000000    0.0220000000    0.0760000000      30.2         -0.3066050908   -0.3205386331   56.7578587011 
  40.5     0.0400500000    6.1200000000   -9.3460000000   38.0530000000    0.0041500000   -0.0058590000    1.0040280000    0.1750000000    0.0680000000    0.0760000000      29.9         -0.2368181789   -0.3343454184   56.8351724664 
  40.5     0.0400500000    6.1060000000   -9.3860000000   38.0260000000    0.0059810000   -0.0054930000    1.0043940000    0.1600000000    0.0530000000    0.0830000000      30.1         -0.3411777473   -0.3133457380   57.3572794267 
  40.6     0.0400500000    6.1730000000   -9.2930000000   38.1330000000    0.0056150000   -0.0054930000    1.0040280000    0.1830000000    0.0300000000    0.0680000000      30.1         -0.3204169940   -0.3134599601   56.7346412716 
  40.6     0.0400500000    6.1730000000   -9.3200000000   38.0400000000    0.0043940000   -0.0057370000    1.0043940000    0.1750000000    0.0530000000    0.0990000000      30.1         -0.2506505837   -0.3272643130   56.5813195444 
  40.7     0.0400500000    6.1060000000   -9.3730000000   38.0130000000    0.0056150000   -0.0067130000    1.0040280000    0.1600000000    0.0610000000    0.0830000000      30.2         -0.3204146275   -0.3830777993   57.1271689227 
  40.7     0.0400500000    6.1460000000   -9.2800000000   38.2260000000    0.0042720000   -0.0051260000    1.0040280000    0.1670000000    0.0300000000    0.0830000000      30.4         -0.2437809535   -0.2925173541   56.6315186774 
  40.7     0.0400500000    6.1730000000   -9.3330000000   38.1060000000    0.0058590000   -0.0058590000    1.0040280000    0.1520000000    0.0530000000    0.0760000000      29.9         -0.3343397260   -0.3343454184   56.8507051057 
  40.8     0.0400490000    6.1330000000   -9.3600000000   38.0660000000    0.0042720000   -0.0067130000    1.0040280000    0.1670000000    0.0380000000    0.0610000000      30.1         -0.2437786818   -0.3830777993   56.7454444193 
